信号日,名称,买入价,买入方式,股数,买入金额,卖出日,卖出时点,卖出价,卖出原因,毛盈亏,费用,净盈亏,账户现金,当时周期
2026-05-08,达安基因,6.64,挂涨停价排队·尾盘开缝成交,424837191400,2820918950896,2026-05-12,次日早盘9:30,7.15,又涨停→隔夜后早盘兑现,216666967614,4393878652.1,212273088962,6263187889577,主线期
2026-05-11,深深房A,24.045,挂涨停价排队·尾盘开缝成交,100682475200,2420910116184,2026-05-13,次日早盘9:30,26.98,又涨停→隔夜后早盘兑现,296006477088,3853370032.1,292153107056,6890337498894,平淡期
2026-05-11,上峰材料,15.21124022,挂涨停价排队·尾盘开缝成交,106101807300,1613940078616,2026-05-13,次日早盘9:30,17.17,又涨停→隔夜后早盘兑现,207683710501,2576672900.8,205107037600,8710595070169,平淡期
2026-05-12,深振业A,10.45,挂涨停价排队·尾盘开缝成交,199782707800,2087729296510,2026-05-13,尾盘14:50,10.38,没涨停→尾盘兑现,-13984789546,3121105352.6,-17105894899,10782784268753,平淡期
2026-05-13,旺能环境,21.47,挂涨停价排队·尾盘开缝成交,111605695400,2396174280238,2026-05-14,尾盘14:50,22.01,没涨停→尾盘兑现,60267075516,3639461727.0,56627613789,5649498070441,平淡期
2026-05-13,雅克科技,102.95274325,挂涨停价排队·尾盘开缝成交,15516337600,1597449521113,2026-05-14,次日早盘9:30,106.69,又涨停→隔夜后早盘兑现,58018747740,2439688342.5,55579059398,7303724738093,平淡期
2026-05-13,金房能源,18.914,挂涨停价排队·尾盘开缝成交,190031797700,3594261421698,2026-05-15,次日早盘9:30,19.82,又涨停→隔夜后早盘兑现,172358840514,5520661262.9,166838179251,7009895181810,平淡期
2026-05-14,露笑科技,9.7,挂涨停价排队·尾盘开缝成交,250987104400,2434574912680,2026-05-15,尾盘14:50,9.36,没涨停→尾盘兑现,-85335615496,3587860657.4,-88923476153,9357372549521,妖股期
2026-05-14,宁夏建材,15.21104508,挂涨停价排队·尾盘开缝成交,106702066300,1623049940618,2026-05-15,尾盘14:50,14.65,没涨停→尾盘兑现,-60112960764,2389490190.4,-62502450954,10919137326641,妖股期
2026-05-15,方正电机,15.36,挂涨停价排队·尾盘开缝成交,236960445400,3639712441344,2026-05-18,尾盘14:50,16.16,没涨停→尾盘兑现,189568356320,5601744929.3,183966611391,7061708786947,妖股期
2026-05-15,双象股份,20.85708391,挂涨停价排队·尾盘开缝成交,116338169400,2426474961112,2026-05-18,尾盘14:50,18.77,没涨停→尾盘兑现,-242762006492,3457640936.8,-246219647428,9243783956851,妖股期
2026-05-15,科力尔,11.31866946,挂涨停价排队·尾盘开缝成交,142918739700,1617649974304,2026-05-18,尾盘14:50,11.51,没涨停→尾盘兑现,27103482815,2446802573.6,24656680241,10887303848877,妖股期
2026-05-18,美格智能,44.52621264,挂涨停价排队·尾盘开缝成交,81504827500,3629101280452,2026-05-19,尾盘14:50,45.53,没涨停→尾盘兑现,82110042412,5505234452.5,76604807959,6934295724859,平淡期
2026-05-18,泰永长征,21.56,挂涨停价排队·尾盘开缝成交,112217108300,2419400854948,2026-05-19,尾盘14:50,22.7,没涨停→尾盘兑现,127927503462,3725046910.0,124202456552,9479713587001,平淡期
2026-05-18,电科数字,16.90652766,挂涨停价排队·尾盘开缝成交,95403026300,1612933902989,2026-05-20,次日早盘9:30,19.01,又涨停→隔夜后早盘兑现,200237151202,2569578717.9,197667572484,6025017215263,平淡期
2026-05-19,梦网科技,10.27,挂涨停价排队·尾盘开缝成交,307683011500,3159904528105,2026-05-20,尾盘14:50,10.1,没涨停→尾盘兑现,-52306111955,4700627208.2,-57006739163,9130284932601,主线期
2026-05-19,江南化工,6.112,挂涨停价排队·尾盘开缝成交,344666724400,2106603019533,2026-05-20,尾盘14:50,6.37,没涨停→尾盘兑现,89613348344,3227114540.6,86386233803,11324854138201,主线期
2026-05-20,福星股份,2.28,挂涨停价排队·尾盘开缝成交,1655680429500,3774951379260,2026-05-21,尾盘14:50,2.08,没涨停→尾盘兑现,-331136085900,5414075004.5,-336550160904,6796744771171,恐慌期
2026-05-20,鑫源智造,12.25,挂涨停价排队·尾盘开缝成交,205439530800,2516634252300,2026-05-21,尾盘14:50,12.2,没涨停→尾盘兑现,-10271976540,3767247396.0,-14039223936,9301227275225,恐慌期
2026-05-20,晶方科技,36.8,挂涨停价排队·尾盘开缝成交,45591200200,1677756167360,2026-05-21,尾盘14:50,36.08,没涨停→尾盘兑现,-32825664144,2492015002.9,-35317679147,10944924080563,恐慌期
2026-05-21,派林生物,11.55,挂涨停价排队·尾盘开缝成交,315870824800,3648308026440,2026-05-22,次日早盘9:30,11.49,又涨停→隔夜后早盘兑现,-18952249488,5458247852.5,-24410497341,6869574229189,恐慌期
2026-05-21,索菱股份,5.14,挂涨停价排队·尾盘开缝成交,315461135100,1621470234414,2026-05-22,尾盘14:50,5.36,没涨停→尾盘兑现,69401449722,2484256438.9,66917193283,8559177759561,恐慌期
2026-05-21,联创电子,9.36,挂涨停价排队·尾盘开缝成交,259850999000,2432205350640,2026-05-25,次日早盘9:30,10.31,又涨停→隔夜后早盘兑现,246858449050,3833451862.7,243024997187,6481133508758,恐慌期
2026-05-22,新大陆,24.564,挂涨停价排队·尾盘开缝成交,116147991000,2853059250924,2026-05-25,尾盘14:50,25.49,没涨停→尾盘兑现,108017631630,4360602100.1,103657029530,9439989583650,主线期
2026-05-22,华锋股份,16.79,挂涨停价排队·尾盘开缝成交,113284068000,1902039501720,2026-05-25,尾盘14:50,16.48,没涨停→尾盘兑现,-35118061080,2826720706.8,-37944781787,11305510833209,主线期
2026-05-25,电投绿能,6.844,挂涨停价排队·尾盘开缝成交,550628815100,3768503610544,2026-05-26,尾盘14:50,7.0,没涨停→尾盘兑现,88100610416,5718830873.6,82381779542,7203492756538,平淡期
2026-05-25,长源电力,5.21,挂涨停价排队·尾盘开缝成交,482214153700,2512335740777,2026-05-26,尾盘14:50,5.13,没涨停→尾盘兑现,-38577132296,3739570761.9,-42316703058,9675396046062,平淡期
2026-05-25,皇台酒业,14.33,挂涨停价排队·尾盘开缝成交,116880006500,1674890493145,2026-05-26,尾盘14:50,13.7,没涨停→尾盘兑现,-73634404095,2457109936.6,-76091514032,11275451193045,平淡期
2026-05-26,中百集团,5.52,挂涨停价排队·尾盘开缝成交,680884733800,3758483730576,2026-05-28,次日早盘9:30,6.0,又涨停→隔夜后早盘兑现,326824672224,5882844100.0,320941828124,7423118850804,恐慌期
2026-05-26,步步高,4.15,挂涨停价排队·尾盘开缝成交,603772486900,2505655820635,2026-05-28,次日早盘9:30,4.53,又涨停→隔夜后早盘兑现,229433545022,3930558889.7,225502986132,10156156899436,恐慌期
2026-05-27,南矿集团,23.022,挂涨停价排队·尾盘开缝成交,72558301300,1670437212529,2026-05-28,尾盘14:50,22.6,没涨停→尾盘兑现,-30474486546,2482799953.9,-32957286500,11794889653375,恐慌期
2026-05-28,冰山冷热,6.0684548,挂涨停价排队·尾盘开缝成交,647879899200,3931629884124,2026-05-29,尾盘14:50,6.17,没涨停→尾盘兑现,64137518501,5945547965.1,58191970536,7487552697529,平淡期
2026-05-28,力合科创,9.35,挂涨停价排队·尾盘开缝成交,280330116500,2621086589275,2026-05-29,尾盘14:50,9.06,没涨停→尾盘兑现,-81295733785,3870658083.6,-85166391869,10025438709877,平淡期
2026-05-28,元隆雅图,15.7,挂涨停价排队·尾盘开缝成交,111298793600,1747391059520,2026-05-29,尾盘14:50,15.99,没涨停→尾盘兑现,32276650144,2645294076.9,29631356067,11803771668759,平淡期
2026-05-29,光大嘉宝,2.67,挂涨停价排队·尾盘开缝成交,654946409700,1748706913899,2026-06-01,尾盘14:50,2.65,没涨停→尾盘兑现,-13098928194,2613236174.7,-15712164369,5231720107838,妖股期
2026-05-29,江苏国信,9.022026,挂涨停价排队·尾盘开缝成交,436109423300,3934590555858,2026-06-02,次日早盘9:30,9.89,又涨停→隔夜后早盘兑现,380628868991,6187357485.5,374441511505,7799796415608,妖股期
2026-05-29,中央商场,3.2,挂涨停价排队·尾盘开缝成交,819706365900,2623060370880,2026-06-02,次日早盘9:30,3.42,又涨停→隔夜后早盘兑现,180335400498,4069842106.7,176265558391,10601089640157,妖股期
2026-06-01,视觉中国,22.65,挂涨停价排队·尾盘开缝成交,76993673400,1743906702510,2026-06-02,次日早盘9:30,23.17,又涨停→隔夜后早盘兑现,40036710168,2645887586.4,37390822582,12383695095276,恐慌期
2026-06-02,友发集团,5.93,挂涨停价排队·尾盘开缝成交,309379678800,1834621495284,2026-06-03,尾盘14:50,5.56,没涨停→尾盘兑现,-114470481156,2666079382.1,-117136560538,5388103892740,平淡期
2026-06-02,实益达,9.45,挂涨停价排队·尾盘开缝成交,436814641800,4127898365010,2026-06-04,次日早盘9:30,10.21,又涨停→隔夜后早盘兑现,331979127768,6440831893.3,325538295875,8048601847246,平淡期
2026-06-02,鑫科材料,3.99,挂涨停价排队·尾盘开缝成交,689707329100,2751932243109,2026-06-04,次日早盘9:30,4.64,又涨停→隔夜后早盘兑现,448309763915,4464130687.6,443845633227,11246443672765,平淡期
2026-06-03,中广核技,8.09,挂涨停价排队·尾盘开缝成交,222006752800,1796034630152,2026-06-04,尾盘14:50,7.85,没涨停→尾盘兑现,-53281620672,2654090729.7,-55935711402,12987889617488,平淡期
2026-06-04,振华科技,58.90621752,挂涨停价排队·尾盘开缝成交,73494729700,4329296534282,2026-06-05,尾盘14:50,55.69,没涨停→尾盘兑现,-236501783360,6316568463.9,-242818351824,7937988749034,主线期
2026-06-04,万安科技,12.44,挂涨停价排队·尾盘开缝成交,232009460900,2886197693596,2026-06-05,尾盘14:50,12.04,没涨停→尾盘兑现,-92803784360,4259693702.1,-97063478062,10729287612838,主线期
2026-06-04,朝阳科技,28.95,挂涨停价排队·尾盘开缝成交,66463965300,1924131795435,2026-06-05,尾盘14:50,27.99,没涨停→尾盘兑现,-63805406688,2838343638.1,-66643750326,12588218756793,主线期
2026-06-05,荣丰控股,20.44383159,挂涨停价排队·尾盘开缝成交,136832566500,2797381945553,2026-06-08,尾盘14:50,21.92,没涨停→尾盘兑现,202433176245,4347897800.5,198085278444,6727407857493,平淡期
2026-06-05,炜冈科技,24.522,挂涨停价排队·尾盘开缝成交,76050945900,1864921295360,2026-06-08,尾盘14:50,24.34,没涨停→尾盘兑现,-13689170262,2787115065.3,-16476285327,8577251558497,平淡期
2026-06-05,荣安地产,2.12,挂涨停价排队·尾盘开缝成交,1979279678700,4196072918844,2026-06-09,次日早盘9:30,2.49,又涨停→隔夜后早盘兑现,732333481119,6843359489.1,725490121630,8736821900697,平淡期
2026-06-08,中科三环,12.61260849,挂涨停价排队·尾盘开缝成交,226684579500,2859083851954,2026-06-09,尾盘14:50,13.18,没涨停→尾盘兑现,129032287855,4385399993.8,124646887862,11722696953402,恐慌期
2026-06-08,宗申动力,15.7978051,挂涨停价排队·尾盘开缝成交,120653210300,1906055901009,2026-06-10,次日早盘9:30,17.84,又涨停→隔夜后早盘兑现,246173990977,3043714344.7,243130276632,7360703258133,恐慌期
2026-06-09,常山北明,15.3,挂涨停价排队·尾盘开缝成交,255396447700,3907565649810,2026-06-10,尾盘14:50,15.45,没涨停→尾盘兑现,38309467155,5890080575.1,32419386580,11303618968760,主线期
2026-06-09,宁波华翔,29.25,挂涨停价排队·尾盘开缝成交,89061325300,2605043765025,2026-06-10,尾盘14:50,28.54,没涨停→尾盘兑现,-63233540963,3860140491.8,-67093681455,13843522835154,主线期
2026-06-10,拓维信息,30.91,挂涨停价排队·尾盘开缝成交,149288502400,4614507609184,2026-06-11,尾盘14:50,28.92,没涨停→尾盘兑现,-297084119776,6698948323.9,-303783068100,8415969968455,恐慌期
2026-06-10,杭氧股份,26.94,挂涨停价排队·尾盘开缝成交,114192220000,3076338406800,2026-06-11,尾盘14:50,27.72,没涨停→尾盘兑现,89069931600,4681310058.9,84388621541,11579004250601,恐慌期
2026-06-10,五矿发展,10.34,挂涨停价排队·尾盘开缝成交,198345480900,2050892272506,2026-06-11,尾盘14:50,9.81,没涨停→尾盘兑现,-105123104877,2997496080.1,-108120600957,13523314091355,恐慌期
2026-06-11,海信家电,27.9516433,挂涨停价排队·尾盘开缝成交,161270352300,4507771362355,2026-06-12,尾盘14:50,27.38,没涨停→尾盘兑现,-92309311175,6692425060.2,-99001736235,8419058335700,恐慌期
2026-06-11,三维化学,6.93,挂涨停价排队·尾盘开缝成交,433648038900,3005180909577,2026-06-12,尾盘14:50,7.34,没涨停→尾盘兑现,177795695949,4641118136.3,173154577813,11599647708772,恐慌期
2026-06-11,凯美特气,18.15,挂涨停价排队·尾盘开缝成交,110383137100,2003453938365,2026-06-12,尾盘14:50,17.35,没涨停→尾盘兑现,-88306509680,2938951025.3,-91245460705,13513358776885,恐慌期
2026-06-12,北方铜业,13.92848512,挂涨停价排队·尾盘开缝成交,323398624200,4504452924998,2026-06-15,尾盘14:50,14.9,没涨停→尾盘兑现,313520160973,6991819508.2,306528341465,8818317762784,平淡期
2026-06-12,中色股份,6.905,挂涨停价排队·尾盘开缝成交,434897699800,3002968617119,2026-06-15,尾盘14:50,7.17,没涨停→尾盘兑现,113073401948,4589257977.1,108484143971,11932022750336,平淡期
2026-06-12,安泰科技,24.26153156,挂涨停价排队·尾盘开缝成交,82516599300,2001979078141,2026-06-15,尾盘14:50,24.18,没涨停→尾盘兑现,-6547764769,2998057793.6,-9545822563,13925957490223,平淡期
2026-06-15,金浦钛业,2.61,挂涨停价排队·尾盘开缝成交,1778538632200,4641985830042,2026-06-16,尾盘14:50,2.62,没涨停→尾盘兑现,17785386322,6976317784.8,10809068537,8782486016160,主线期
2026-06-15,中鼎股份,22.35,挂涨停价排队·尾盘开缝成交,92308940200,2063104813470,2026-06-16,尾盘14:50,22.35,没涨停→尾盘兑现,0,3094657220.2,-3094657220,10844043501020,主线期
2026-06-15,中核科技,17.948,挂涨停价排队·尾盘开缝成交,172423513400,3094657218503,2026-06-17,次日早盘9:30,21.75,又涨停→隔夜后早盘兑现,655209350920,5133392840.9,650075958079,8566629058982,主线期
2026-06-16,佛山照明,5.25980988,挂涨停价排队·尾盘开缝成交,687226582200,3614681166854,2026-06-17,尾盘14:50,5.07,没涨停→尾盘兑现,-129338874144,5325017594.7,-134663891738,12049357344973,主线期
2026-06-16,中交发展,4.62,挂涨停价排队·尾盘开缝成交,521599014000,2409787444680,2026-06-17,尾盘14:50,4.39,没涨停→尾盘兑现,-119967773220,3524705337.1,-123492478557,14337459651679,主线期
2026-06-17,深天马A,9.14,挂涨停价排队·尾盘开缝成交,522883284100,4779153216674,2026-06-18,尾盘14:50,8.94,没涨停→尾盘兑现,-104576656820,7090297332.4,-111666954152,8919206823264,主线期
2026-06-17,远望谷,6.247,挂涨停价排队·尾盘开缝成交,510021153300,3186102144665,2026-06-18,尾盘14:50,6.08,没涨停→尾盘兑现,-86703596061,4714125520.0,-91417721581,12016280822957,主线期
2026-06-17,华阳集团,28.9,挂涨停价排队·尾盘开缝成交,73497165900,2124068094510,2026-06-18,尾盘14:50,29.19,没涨停→尾盘兑现,21314178111,3202087775.3,18112090336,14160054058873,主线期
2026-06-18,北京利尔,8.775,挂涨停价排队·尾盘开缝成交,537893791400,4720018019535,2026-06-22,尾盘14:50,8.3,没涨停→尾盘兑现,-252810081958,6890419467.8,-259700501426,8659429105581,平淡期
2026-06-18,华森制药,13.2728813,挂涨停价排队·尾盘开缝成交,237075779400,3146678679081,2026-06-22,尾盘14:50,13.06,没涨停→尾盘兑现,-49684400196,4682754718.5,-54367154914,11754100638757,平淡期
2026-06-18,天目药业,17.96,挂涨停价排队·尾盘开缝成交,116803217500,2097785786300,2026-06-22,尾盘14:50,18.34,没涨停→尾盘兑现,44385222650,3179967596.4,41205255054,13894665019450,平淡期
2026-06-22,中兵红箭,22.345,挂涨停价排队·尾盘开缝成交,207274782100,4631555006024,2026-06-23,尾盘14:50,21.89,没涨停→尾盘兑现,-95346399766,6875822709.2,-102222222475,8649744234941,平淡期
2026-06-22,东方电子,14.1,挂涨停价排队·尾盘开缝成交,218986052300,3087703337430,2026-06-23,尾盘14:50,14.0,没涨停→尾盘兑现,-21898605230,4615131052.2,-26513736282,11713249613592,平淡期
2026-06-22,利尔化学,14.23,挂涨停价排队·尾盘开缝成交,144656984600,2058468890858,2026-06-23,尾盘14:50,13.64,没涨停→尾盘兑现,-85347620914,3023692620.6,-88371313535,13684891042584,平淡期
2026-06-23,中洲控股,9.9,挂涨停价排队·尾盘开缝成交,460770742100,4561630346790,2026-06-24,尾盘14:50,9.85,没涨停→尾盘兑现,-23038537105,6825166617.4,-29863703722,8589970398303,妖股期
2026-06-23,亚太实业,12.77,挂涨停价排队·尾盘开缝成交,158762041100,2027391264847,2026-06-24,尾盘14:50,13.49,没涨停→尾盘兑现,114308669592,3126818399.5,111181851193,10730064057791,妖股期
2026-06-23,海南海药,4.08,挂涨停价排队·尾盘开缝成交,745364435900,3041086898472,2026-06-25,次日早盘9:30,4.69,又涨停→隔夜后早盘兑现,454672305899,4902634577.1,449769671322,8262054744467,妖股期
2026-06-24,石药景峰,6.05,挂涨停价排队·尾盘开缝成交,591188102300,3576688018915,2026-06-25,尾盘14:50,5.61,没涨停→尾盘兑现,-260122765012,5169939954.6,-265292704967,11576132574430,平淡期
2026-06-24,长高电气,12.12,挂涨停价排队·尾盘开缝成交,196737514800,2384458679376,2026-06-25,尾盘14:50,12.93,没涨停→尾盘兑现,159357386988,3696206059.3,155661180929,14118040778744,平淡期
2026-06-25,尖峰集团,7.57288704,挂涨停价排队·尾盘开缝成交,621429260400,4706013592360,2026-06-26,尾盘14:50,7.25,没涨停→尾盘兑现,-202211521547,6907361747.4,-209118883294,10775109012249,主线期
